Area Name,Date,Daily Cases,Mobility % change
"Beaufort, North Carolina",3/15/2020,,-0.17
"Beaufort, North Carolina",3/16/2020,,-0.03
"Beaufort, North Carolina",3/17/2020,,-0.05
"Beaufort, North Carolina",3/18/2020,,-0.1
"Beaufort, North Carolina",3/19/2020,,-0.02
"Beaufort, North Carolina",3/20/2020,,0.1
"Beaufort, North Carolina",3/21/2020,,-0.18
"Beaufort, North Carolina",3/22/2020,,-0.43
"Beaufort, North Carolina",3/23/2020,,-0.27
"Beaufort, North Carolina",3/24/2020,,-0.16
"Beaufort, North Carolina",3/25/2020,,-0.19
"Beaufort, North Carolina",3/26/2020,2,-0.15
"Beaufort, North Carolina",3/27/2020,1,0.02
"Beaufort, North Carolina",3/28/2020,0,-0.07
"Beaufort, North Carolina",3/29/2020,0,-0.27
"Beaufort, North Carolina",3/30/2020,0,-0.14
"Beaufort, North Carolina",3/31/2020,1,-0.28
"Beaufort, North Carolina",4/1/2020,1,-0.21
"Beaufort, North Carolina",4/2/2020,2,-0.17
"Beaufort, North Carolina",4/3/2020,0,-0.15
"Beaufort, North Carolina",4/4/2020,1,-0.18
"Beaufort, North Carolina",4/5/2020,0,-0.34
"Beaufort, North Carolina",4/6/2020,0,-0.14
"Beaufort, North Carolina",4/7/2020,1,-0.17
"Beaufort, North Carolina",4/8/2020,0,-0.05
"Beaufort, North Carolina",4/9/2020,1,-0.04
"Beaufort, North Carolina",4/10/2020,2,-0.07
"Beaufort, North Carolina",4/11/2020,1,-0.09
"Beaufort, North Carolina",4/12/2020,0,-0.37
"Beaufort, North Carolina",4/13/2020,1,-0.32
"Beaufort, North Carolina",4/14/2020,0,-0.02
"Beaufort, North Carolina",4/15/2020,0,-0.16
"Beaufort, North Carolina",4/16/2020,0,-0.03
"Beaufort, North Carolina",4/17/2020,0,0.11
"Beaufort, North Carolina",4/18/2020,0,-0.03
"Beaufort, North Carolina",4/19/2020,0,-0.22
"Beaufort, North Carolina",4/20/2020,0,-0.17
"Beaufort, North Carolina",4/21/2020,1,-0.02
"Beaufort, North Carolina",4/22/2020,1,0.08
"Beaufort, North Carolina",4/23/2020,0,0
"Beaufort, North Carolina",4/24/2020,0,0.13
"Beaufort, North Carolina",4/25/2020,4,0.08
"Beaufort, North Carolina",4/26/2020,0,-0.05
"Beaufort, North Carolina",4/27/2020,0,0.12
"Beaufort, North Carolina",4/28/2020,0,0.08
"Beaufort, North Carolina",4/29/2020,0,0.18
"Beaufort, North Carolina",4/30/2020,1,0
"Beaufort, North Carolina",5/1/2020,1,0.41
"Beaufort, North Carolina",5/2/2020,0,0.25
"Beaufort, North Carolina",5/3/2020,0,0.18
"Beaufort, North Carolina",5/4/2020,0,0.23
"Beaufort, North Carolina",5/5/2020,0,0.17
"Beaufort, North Carolina",5/6/2020,0,0.21
"Beaufort, North Carolina",5/7/2020,0,0.22
"Beaufort, North Carolina",5/8/2020,2,0.5
"Beaufort, North Carolina",5/9/2020,0,0.48
"Beaufort, North Carolina",5/10/2020,1,0.05
"Beaufort, North Carolina",5/11/2020,0,
"Beaufort, North Carolina",5/12/2020,0,
"Beaufort, North Carolina",5/13/2020,0,0.29
"Beaufort, North Carolina",5/14/2020,1,0.41
"Beaufort, North Carolina",5/15/2020,0,0.74
"Beaufort, North Carolina",5/16/2020,1,0.79
"Beaufort, North Carolina",5/17/2020,0,0.31
"Beaufort, North Carolina",5/18/2020,3,0.33
"Beaufort, North Carolina",5/19/2020,0,0.24
"Beaufort, North Carolina",5/20/2020,0,0.31
"Beaufort, North Carolina",5/21/2020,0,0.25
"Beaufort, North Carolina",5/22/2020,2,0.75
"Beaufort, North Carolina",5/23/2020,0,0.73
"Beaufort, North Carolina",5/24/2020,0,0.61
"Beaufort, North Carolina",5/25/2020,0,0.6
"Beaufort, North Carolina",5/26/2020,0,0.6
"Beaufort, North Carolina",5/27/2020,1,0.42
"Beaufort, North Carolina",5/28/2020,0,0.49
"Beaufort, North Carolina",5/29/2020,0,0.64
"Beaufort, North Carolina",5/30/2020,1,0.61
"Beaufort, North Carolina",5/31/2020,0,0.4
"Beaufort, North Carolina",6/1/2020,0,0.33
"Beaufort, North Carolina",6/2/2020,2,0.53
"Beaufort, North Carolina",6/3/2020,0,0.59
"Beaufort, North Carolina",6/4/2020,3,0.64
"Beaufort, North Carolina",6/5/2020,2,0.78
"Beaufort, North Carolina",6/6/2020,0,0.76
"Beaufort, North Carolina",6/7/2020,0,0.52
"Beaufort, North Carolina",6/8/2020,0,0.53
"Beaufort, North Carolina",6/9/2020,2,0.59
"Beaufort, North Carolina",6/10/2020,0,0.62
"Beaufort, North Carolina",6/11/2020,2,0.53
"Beaufort, North Carolina",6/12/2020,4,0.64
"Beaufort, North Carolina",6/13/2020,2,0.92
"Beaufort, North Carolina",6/14/2020,0,0.38
"Beaufort, North Carolina",6/15/2020,0,0.46
"Beaufort, North Carolina",6/16/2020,1,0.44
"Beaufort, North Carolina",6/17/2020,1,0.52
"Beaufort, North Carolina",6/18/2020,2,0.67
"Beaufort, North Carolina",6/19/2020,0,0.78
"Beaufort, North Carolina",6/20/2020,0,0.93
"Beaufort, North Carolina",6/21/2020,2,0.54
"Beaufort, North Carolina",6/22/2020,2,0.65
"Beaufort, North Carolina",6/23/2020,2,0.63
"Beaufort, North Carolina",6/24/2020,0,0.76
"Beaufort, North Carolina",6/25/2020,1,0.71
"Beaufort, North Carolina",6/26/2020,4,0.98
"Beaufort, North Carolina",6/27/2020,8,1.26
"Beaufort, North Carolina",6/28/2020,3,0.72
"Beaufort, North Carolina",6/29/2020,3,0.68
"Beaufort, North Carolina",6/30/2020,3,0.8
"Beaufort, North Carolina",7/1/2020,0,0.83
"Beaufort, North Carolina",7/2/2020,10,0.94
"Beaufort, North Carolina",7/3/2020,7,1.21
"Beaufort, North Carolina",7/4/2020,3,1.16
"Beaufort, North Carolina",7/5/2020,1,0.82
"Beaufort, North Carolina",7/6/2020,4,0.81
"Beaufort, North Carolina",7/7/2020,2,0.67
"Beaufort, North Carolina",7/8/2020,8,0.63
"Beaufort, North Carolina",7/9/2020,5,0.81
"Beaufort, North Carolina",7/10/2020,11,1.13
"Beaufort, North Carolina",7/11/2020,5,1.07
"Beaufort, North Carolina",7/12/2020,9,0.77
"Beaufort, North Carolina",7/13/2020,6,0.64
"Beaufort, North Carolina",7/14/2020,3,0.75
"Beaufort, North Carolina",7/15/2020,6,0.7
"Beaufort, North Carolina",7/16/2020,8,0.85
"Beaufort, North Carolina",7/17/2020,14,1.12
"Beaufort, North Carolina",7/18/2020,5,1
"Beaufort, North Carolina",7/19/2020,7,0.64
"Beaufort, North Carolina",7/20/2020,10,0.85
"Beaufort, North Carolina",7/21/2020,2,0.77
"Beaufort, North Carolina",7/22/2020,7,0.64
"Beaufort, North Carolina",7/23/2020,8,0.71
"Beaufort, North Carolina",7/24/2020,16,0.94
"Beaufort, North Carolina",7/25/2020,18,1.01
"Beaufort, North Carolina",7/26/2020,14,0.64
"Beaufort, North Carolina",7/27/2020,19,0.74
"Beaufort, North Carolina",7/28/2020,0,0.62
"Beaufort, North Carolina",7/29/2020,15,0.61
"Beaufort, North Carolina",7/30/2020,25,0.89
"Beaufort, North Carolina",7/31/2020,4,1.05
"Beaufort, North Carolina",8/1/2020,4,0.95
"Beaufort, North Carolina",8/2/2020,9,0.4
"Beaufort, North Carolina",8/3/2020,3,0.39
"Beaufort, North Carolina",8/4/2020,3,0.42
"Beaufort, North Carolina",8/5/2020,0,0.63
"Beaufort, North Carolina",8/6/2020,11,0.71
"Beaufort, North Carolina",8/7/2020,4,1.03
"Beaufort, North Carolina",8/8/2020,18,0.96
"Beaufort, North Carolina",8/9/2020,9,0.56
"Beaufort, North Carolina",8/10/2020,9,0.69
"Beaufort, North Carolina",8/11/2020,5,0.6
"Beaufort, North Carolina",8/12/2020,6,0.71
"Beaufort, North Carolina",8/13/2020,3,0.68
"Beaufort, North Carolina",8/14/2020,6,0.99
"Beaufort, North Carolina",8/15/2020,10,0.92
"Beaufort, North Carolina",8/16/2020,13,0.38
"Beaufort, North Carolina",8/17/2020,12,0.6
"Beaufort, North Carolina",8/18/2020,2,0.55
"Beaufort, North Carolina",8/19/2020,3,0.62
"Beaufort, North Carolina",8/20/2020,5,0.72
"Beaufort, North Carolina",8/21/2020,9,0.86
"Beaufort, North Carolina",8/22/2020,12,1
"Beaufort, North Carolina",8/23/2020,6,0.46
"Beaufort, North Carolina",8/24/2020,7,0.56
"Beaufort, North Carolina",8/25/2020,3,0.51
"Beaufort, North Carolina",8/26/2020,5,0.52
"Beaufort, North Carolina",8/27/2020,12,0.66
"Beaufort, North Carolina",8/28/2020,17,0.93
"Beaufort, North Carolina",8/29/2020,17,0.73
"Beaufort, North Carolina",8/30/2020,15,0.49
"Beaufort, North Carolina",8/31/2020,13,0.5
"Beaufort, North Carolina",9/1/2020,7,0.61
"Beaufort, North Carolina",9/2/2020,6,0.62
"Beaufort, North Carolina",9/3/2020,9,0.63
"Beaufort, North Carolina",9/4/2020,25,1.1
"Beaufort, North Carolina",9/5/2020,15,1.23
"Beaufort, North Carolina",9/6/2020,22,0.85
"Beaufort, North Carolina",9/7/2020,10,0.69
"Beaufort, North Carolina",9/8/2020,5,0.46
"Beaufort, North Carolina",9/9/2020,,0.53
"Beaufort, North Carolina",9/10/2020,,0.63
"Beaufort, North Carolina",9/11/2020,,0.86
"Beaufort, North Carolina",9/12/2020,,0.9
"Beaufort, North Carolina",9/13/2020,,0.37
"Benton, Arkansas",3/7/2020,,0.46
"Benton, Arkansas",3/8/2020,,-0.02
"Benton, Arkansas",3/9/2020,,0.04
"Benton, Arkansas",3/10/2020,,0.17
"Benton, Arkansas",3/11/2020,,0.17
"Benton, Arkansas",3/12/2020,,0.12
"Benton, Arkansas",3/13/2020,,0.15
"Benton, Arkansas",3/14/2020,,0.01
"Benton, Arkansas",3/15/2020,,-0.25
"Benton, Arkansas",3/16/2020,,-0.18
"Benton, Arkansas",3/17/2020,,-0.19
"Benton, Arkansas",3/18/2020,,-0.23
"Benton, Arkansas",3/19/2020,1,-0.3
"Benton, Arkansas",3/20/2020,0,-0.17
"Benton, Arkansas",3/21/2020,0,-0.31
"Benton, Arkansas",3/22/2020,0,-0.54
"Benton, Arkansas",3/23/2020,0,-0.31
"Benton, Arkansas",3/24/2020,2,-0.3
"Benton, Arkansas",3/25/2020,15,-0.2
"Benton, Arkansas",3/26/2020,5,-0.19
"Benton, Arkansas",3/27/2020,1,-0.2
"Benton, Arkansas",3/28/2020,5,-0.3
"Benton, Arkansas",3/29/2020,4,-0.37
"Benton, Arkansas",3/30/2020,5,-0.3
"Benton, Arkansas",3/31/2020,0,-0.3
"Benton, Arkansas",4/1/2020,2,-0.26
"Benton, Arkansas",4/2/2020,2,-0.27
"Benton, Arkansas",4/3/2020,0,-0.28
"Benton, Arkansas",4/4/2020,0,-0.38
"Benton, Arkansas",4/5/2020,0,-0.48
"Benton, Arkansas",4/6/2020,0,-0.31
"Benton, Arkansas",4/7/2020,2,-0.26
"Benton, Arkansas",4/8/2020,2,-0.19
"Benton, Arkansas",4/9/2020,1,-0.2
"Benton, Arkansas",4/10/2020,0,-0.1
"Benton, Arkansas",4/11/2020,0,-0.28
"Benton, Arkansas",4/12/2020,1,-0.57
"Benton, Arkansas",4/13/2020,11,-0.3
"Benton, Arkansas",4/14/2020,1,-0.25
"Benton, Arkansas",4/15/2020,2,-0.16
"Benton, Arkansas",4/16/2020,0,-0.13
"Benton, Arkansas",4/17/2020,0,-0.11
"Benton, Arkansas",4/18/2020,0,-0.11
"Benton, Arkansas",4/19/2020,0,-0.4
"Benton, Arkansas",4/20/2020,0,-0.12
"Benton, Arkansas",4/21/2020,5,-0.1
"Benton, Arkansas",4/22/2020,2,-0.24
"Benton, Arkansas",4/23/2020,1,-0.08
"Benton, Arkansas",4/24/2020,7,-0.04
"Benton, Arkansas",4/25/2020,2,-0.05
"Benton, Arkansas",4/26/2020,14,-0.19
"Benton, Arkansas",4/27/2020,1,-0.17
"Benton, Arkansas",4/28/2020,0,-0.15
"Benton, Arkansas",4/29/2020,7,-0.02
"Benton, Arkansas",4/30/2020,1,0.05
"Benton, Arkansas",5/1/2020,0,0.2
"Benton, Arkansas",5/2/2020,10,0.16
"Benton, Arkansas",5/3/2020,0,-0.23
"Benton, Arkansas",5/4/2020,0,-0.09
"Benton, Arkansas",5/5/2020,0,0.08
"Benton, Arkansas",5/6/2020,0,0.12
"Benton, Arkansas",5/7/2020,1,0.04
"Benton, Arkansas",5/8/2020,3,0.28
"Benton, Arkansas",5/9/2020,0,0.2
"Benton, Arkansas",5/10/2020,7,-0.15
"Benton, Arkansas",5/11/2020,0,
"Benton, Arkansas",5/12/2020,4,
"Benton, Arkansas",5/13/2020,4,0.15
"Benton, Arkansas",5/14/2020,5,0.24
"Benton, Arkansas",5/15/2020,3,0.18
"Benton, Arkansas",5/16/2020,5,0.22
"Benton, Arkansas",5/17/2020,5,0.05
"Benton, Arkansas",5/18/2020,1,0.25
"Benton, Arkansas",5/19/2020,5,0.31
"Benton, Arkansas",5/20/2020,8,0.4
"Benton, Arkansas",5/21/2020,27,0.39
"Benton, Arkansas",5/22/2020,22,0.56
"Benton, Arkansas",5/23/2020,25,0.56
"Benton, Arkansas",5/24/2020,47,0.21
"Benton, Arkansas",5/25/2020,13,0.06
"Benton, Arkansas",5/26/2020,18,0.27
"Benton, Arkansas",5/27/2020,24,0.28
"Benton, Arkansas",5/28/2020,89,0.38
"Benton, Arkansas",5/29/2020,40,0.67
"Benton, Arkansas",5/30/2020,39,0.57
"Benton, Arkansas",5/31/2020,71,0.19
"Benton, Arkansas",6/1/2020,29,0.39
"Benton, Arkansas",6/2/2020,69,0.37
"Benton, Arkansas",6/3/2020,24,0.45
"Benton, Arkansas",6/4/2020,104,0.45
"Benton, Arkansas",6/5/2020,22,0.73
"Benton, Arkansas",6/6/2020,57,0.61
"Benton, Arkansas",6/7/2020,73,0.26
"Benton, Arkansas",6/8/2020,55,0.37
"Benton, Arkansas",6/9/2020,79,0.46
"Benton, Arkansas",6/10/2020,47,0.5
"Benton, Arkansas",6/11/2020,82,0.59
"Benton, Arkansas",6/12/2020,87,0.78
"Benton, Arkansas",6/13/2020,56,0.63
"Benton, Arkansas",6/14/2020,44,0.32
"Benton, Arkansas",6/15/2020,74,0.48
"Benton, Arkansas",6/16/2020,34,0.5
"Benton, Arkansas",6/17/2020,98,0.52
"Benton, Arkansas",6/18/2020,45,0.61
"Benton, Arkansas",6/19/2020,184,0.85
"Benton, Arkansas",6/20/2020,63,0.66
"Benton, Arkansas",6/21/2020,99,0.16
"Benton, Arkansas",6/22/2020,84,0.46
"Benton, Arkansas",6/23/2020,41,0.51
"Benton, Arkansas",6/24/2020,68,0.57
"Benton, Arkansas",6/25/2020,66,0.63
"Benton, Arkansas",6/26/2020,192,0.81
"Benton, Arkansas",6/27/2020,119,0.63
"Benton, Arkansas",6/28/2020,50,0.24
"Benton, Arkansas",6/29/2020,56,0.45
"Benton, Arkansas",6/30/2020,44,0.52
"Benton, Arkansas",7/1/2020,29,0.57
"Benton, Arkansas",7/2/2020,82,0.66
"Benton, Arkansas",7/3/2020,83,0.74
"Benton, Arkansas",7/4/2020,44,0.31
"Benton, Arkansas",7/5/2020,39,0.27
"Benton, Arkansas",7/6/2020,43,0.52
"Benton, Arkansas",7/7/2020,52,0.56
"Benton, Arkansas",7/8/2020,69,0.59
"Benton, Arkansas",7/9/2020,106,0.51
"Benton, Arkansas",7/10/2020,85,0.87
"Benton, Arkansas",7/11/2020,61,0.72
"Benton, Arkansas",7/12/2020,54,0.35
"Benton, Arkansas",7/13/2020,26,0.47
"Benton, Arkansas",7/14/2020,55,0.53
"Benton, Arkansas",7/15/2020,47,0.57
"Benton, Arkansas",7/16/2020,63,0.61
"Benton, Arkansas",7/17/2020,38,0.84
"Benton, Arkansas",7/18/2020,90,0.69
"Benton, Arkansas",7/19/2020,43,0.3
"Benton, Arkansas",7/20/2020,55,0.46
"Benton, Arkansas",7/21/2020,52,0.53
"Benton, Arkansas",7/22/2020,46,0.55
"Benton, Arkansas",7/23/2020,83,0.63
"Benton, Arkansas",7/24/2020,58,0.88
"Benton, Arkansas",7/25/2020,30,0.75
"Benton, Arkansas",7/26/2020,53,0.34
"Benton, Arkansas",7/27/2020,54,0.5
"Benton, Arkansas",7/28/2020,58,0.5
"Benton, Arkansas",7/29/2020,34,0.5
"Benton, Arkansas",7/30/2020,53,0.57
"Benton, Arkansas",7/31/2020,50,0.66
"Benton, Arkansas",8/1/2020,37,0.75
"Benton, Arkansas",8/2/2020,33,0.33
"Benton, Arkansas",8/3/2020,44,0.55
"Benton, Arkansas",8/4/2020,39,0.58
"Benton, Arkansas",8/5/2020,23,0.65
"Benton, Arkansas",8/6/2020,29,0.66
"Benton, Arkansas",8/7/2020,35,0.83
"Benton, Arkansas",8/8/2020,57,0.8
"Benton, Arkansas",8/9/2020,19,0.37
"Benton, Arkansas",8/10/2020,20,0.57
"Benton, Arkansas",8/11/2020,11,0.48
"Benton, Arkansas",8/12/2020,20,0.63
"Benton, Arkansas",8/13/2020,39,0.69
"Benton, Arkansas",8/14/2020,15,0.89
"Benton, Arkansas",8/15/2020,21,0.82
"Benton, Arkansas",8/16/2020,17,0.4
"Benton, Arkansas",8/17/2020,16,0.54
"Benton, Arkansas",8/18/2020,17,0.55
"Benton, Arkansas",8/19/2020,30,0.61
"Benton, Arkansas",8/20/2020,20,0.68
"Benton, Arkansas",8/21/2020,46,0.9
"Benton, Arkansas",8/22/2020,20,0.79
"Benton, Arkansas",8/23/2020,26,0.32
"Benton, Arkansas",8/24/2020,5,0.45
"Benton, Arkansas",8/25/2020,16,0.45
"Benton, Arkansas",8/26/2020,34,0.43
"Benton, Arkansas",8/27/2020,38,0.47
"Benton, Arkansas",8/28/2020,53,0.75
"Benton, Arkansas",8/29/2020,75,0.63
"Benton, Arkansas",8/30/2020,21,0.18
"Benton, Arkansas",8/31/2020,30,0.34
"Benton, Arkansas",9/1/2020,30,0.36
"Benton, Arkansas",9/2/2020,59,0.39
"Benton, Arkansas",9/3/2020,50,0.62
"Benton, Arkansas",9/4/2020,61,0.98
"Benton, Arkansas",9/5/2020,35,0.93
"Benton, Arkansas",9/6/2020,33,0.56
"Benton, Arkansas",9/7/2020,13,0.41
"Benton, Arkansas",9/8/2020,17,0.47
"Benton, Arkansas",9/9/2020,,0.42
"Benton, Arkansas",9/10/2020,,0.45
"Benton, Arkansas",9/11/2020,,0.74
"Benton, Arkansas",9/12/2020,,0.74
"Benton, Arkansas",9/13/2020,,0.25
"Bingham, Idaho",3/7/2020,,0.67
"Bingham, Idaho",3/8/2020,,0.06
"Bingham, Idaho",3/9/2020,,0.38
"Bingham, Idaho",3/10/2020,,0.33
"Bingham, Idaho",3/11/2020,,0.42
"Bingham, Idaho",3/12/2020,,0.48
"Bingham, Idaho",3/13/2020,,0.72
"Bingham, Idaho",3/14/2020,,0.55
"Bingham, Idaho",3/15/2020,,0
"Bingham, Idaho",3/16/2020,,0.31
"Bingham, Idaho",3/17/2020,,0.34
"Bingham, Idaho",3/18/2020,,0.29
"Bingham, Idaho",3/19/2020,,0.37
"Bingham, Idaho",3/20/2020,1,0.52
"Bingham, Idaho",3/21/2020,0,0.32
"Bingham, Idaho",3/22/2020,0,-0.16
"Bingham, Idaho",3/23/2020,0,0.07
"Bingham, Idaho",3/24/2020,0,0.18
"Bingham, Idaho",3/25/2020,0,0.03
"Bingham, Idaho",3/26/2020,0,0.11
"Bingham, Idaho",3/27/2020,0,0.2
"Bingham, Idaho",3/28/2020,0,-0.04
"Bingham, Idaho",3/29/2020,0,-0.31
"Bingham, Idaho",3/30/2020,0,0.05
"Bingham, Idaho",3/31/2020,1,0.09
"Bingham, Idaho",4/1/2020,0,-0.03
"Bingham, Idaho",4/2/2020,0,0
"Bingham, Idaho",4/3/2020,0,0.1
"Bingham, Idaho",4/4/2020,0,-0.05
"Bingham, Idaho",4/5/2020,0,-0.39
"Bingham, Idaho",4/6/2020,0,-0.01
"Bingham, Idaho",4/7/2020,0,-0.02
"Bingham, Idaho",4/8/2020,0,0.12
"Bingham, Idaho",4/9/2020,0,0.21
"Bingham, Idaho",4/10/2020,0,0.38
"Bingham, Idaho",4/11/2020,0,0.01
"Bingham, Idaho",4/12/2020,0,-0.43
"Bingham, Idaho",4/13/2020,0,0.16
"Bingham, Idaho",4/14/2020,0,0.16
"Bingham, Idaho",4/15/2020,0,0.04
"Bingham, Idaho",4/16/2020,1,0.19
"Bingham, Idaho",4/17/2020,0,0.52
"Bingham, Idaho",4/18/2020,0,0.28
"Bingham, Idaho",4/19/2020,0,-0.19
"Bingham, Idaho",4/20/2020,0,0.28
"Bingham, Idaho",4/21/2020,0,0.32
"Bingham, Idaho",4/22/2020,0,0.33
"Bingham, Idaho",4/23/2020,0,0.68
"Bingham, Idaho",4/24/2020,0,0.54
"Bingham, Idaho",4/25/2020,0,0.44
"Bingham, Idaho",4/26/2020,0,0
"Bingham, Idaho",4/27/2020,0,0.28
"Bingham, Idaho",4/28/2020,0,0.38
"Bingham, Idaho",4/29/2020,1,0.43
"Bingham, Idaho",4/30/2020,0,0.45
"Bingham, Idaho",5/1/2020,0,0.71
"Bingham, Idaho",5/2/2020,0,0.54
"Bingham, Idaho",5/3/2020,0,0.07
"Bingham, Idaho",5/4/2020,0,0.4
"Bingham, Idaho",5/5/2020,0,0.5
"Bingham, Idaho",5/6/2020,0,0.71
"Bingham, Idaho",5/7/2020,0,0.67
"Bingham, Idaho",5/8/2020,0,0.89
"Bingham, Idaho",5/9/2020,0,0.59
"Bingham, Idaho",5/10/2020,0,0.08
"Bingham, Idaho",5/11/2020,0,
"Bingham, Idaho",5/12/2020,0,
"Bingham, Idaho",5/13/2020,2,0.6
"Bingham, Idaho",5/14/2020,0,0.72
"Bingham, Idaho",5/15/2020,0,0.93
"Bingham, Idaho",5/16/2020,0,0.95
"Bingham, Idaho",5/17/2020,0,0.33
"Bingham, Idaho",5/18/2020,0,0.75
"Bingham, Idaho",5/19/2020,0,0.92
"Bingham, Idaho",5/20/2020,0,0.76
"Bingham, Idaho",5/21/2020,0,1.05
"Bingham, Idaho",5/22/2020,0,1.36
"Bingham, Idaho",5/23/2020,0,0.96
"Bingham, Idaho",5/24/2020,0,0.53
"Bingham, Idaho",5/25/2020,0,0.97
"Bingham, Idaho",5/26/2020,0,0.94
"Bingham, Idaho",5/27/2020,0,1.16
"Bingham, Idaho",5/28/2020,0,1.08
"Bingham, Idaho",5/29/2020,0,1.35
"Bingham, Idaho",5/30/2020,0,1.18
"Bingham, Idaho",5/31/2020,1,0.54
"Bingham, Idaho",6/1/2020,1,1
"Bingham, Idaho",6/2/2020,0,1.06
"Bingham, Idaho",6/3/2020,3,1.15
"Bingham, Idaho",6/4/2020,1,1.43
"Bingham, Idaho",6/5/2020,8,1.62
"Bingham, Idaho",6/6/2020,0,1.46
"Bingham, Idaho",6/7/2020,3,0.62
"Bingham, Idaho",6/8/2020,0,1
"Bingham, Idaho",6/9/2020,0,1.07
"Bingham, Idaho",6/10/2020,0,1.29
"Bingham, Idaho",6/11/2020,0,1.5
"Bingham, Idaho",6/12/2020,0,1.89
"Bingham, Idaho",6/13/2020,1,1.67
"Bingham, Idaho",6/14/2020,2,0.9
"Bingham, Idaho",6/15/2020,0,1.59
"Bingham, Idaho",6/16/2020,0,1.31
"Bingham, Idaho",6/17/2020,0,1.46
"Bingham, Idaho",6/18/2020,1,1.85
"Bingham, Idaho",6/19/2020,0,2.24
"Bingham, Idaho",6/20/2020,3,1.85
"Bingham, Idaho",6/21/2020,0,1.13
"Bingham, Idaho",6/22/2020,2,1.64
"Bingham, Idaho",6/23/2020,0,1.51
"Bingham, Idaho",6/24/2020,1,1.64
"Bingham, Idaho",6/25/2020,0,1.86
"Bingham, Idaho",6/26/2020,0,2.58
"Bingham, Idaho",6/27/2020,3,2.27
"Bingham, Idaho",6/28/2020,4,1.27
"Bingham, Idaho",6/29/2020,0,1.59
"Bingham, Idaho",6/30/2020,0,1.42
"Bingham, Idaho",7/1/2020,3,1.86
"Bingham, Idaho",7/2/2020,18,2.6
"Bingham, Idaho",7/3/2020,1,2.38
"Bingham, Idaho",7/4/2020,0,1.13
"Bingham, Idaho",7/5/2020,0,1.61
"Bingham, Idaho",7/6/2020,9,1.87
"Bingham, Idaho",7/7/2020,0,1.56
"Bingham, Idaho",7/8/2020,0,1.76
"Bingham, Idaho",7/9/2020,21,2.3
"Bingham, Idaho",7/10/2020,2,2.46
"Bingham, Idaho",7/11/2020,0,2.45
"Bingham, Idaho",7/12/2020,0,1.34
"Bingham, Idaho",7/13/2020,11,1.83
"Bingham, Idaho",7/14/2020,6,1.68
"Bingham, Idaho",7/15/2020,3,1.82
"Bingham, Idaho",7/16/2020,5,2.27
"Bingham, Idaho",7/17/2020,3,2.6
"Bingham, Idaho",7/18/2020,0,2.16
"Bingham, Idaho",7/19/2020,0,1.49
"Bingham, Idaho",7/20/2020,14,1.66
"Bingham, Idaho",7/21/2020,5,1.74
"Bingham, Idaho",7/22/2020,4,1.92
"Bingham, Idaho",7/23/2020,4,3.43
"Bingham, Idaho",7/24/2020,11,2.68
"Bingham, Idaho",7/25/2020,0,2.37
"Bingham, Idaho",7/26/2020,0,3.64
"Bingham, Idaho",7/27/2020,12,1.84
"Bingham, Idaho",7/28/2020,12,1.74
"Bingham, Idaho",7/29/2020,14,1.92
"Bingham, Idaho",7/30/2020,13,2.13
"Bingham, Idaho",7/31/2020,9,2.52
"Bingham, Idaho",8/1/2020,0,2.34
"Bingham, Idaho",8/2/2020,0,1.98
"Bingham, Idaho",8/3/2020,17,1.9
"Bingham, Idaho",8/4/2020,17,1.83
"Bingham, Idaho",8/5/2020,9,2.01
"Bingham, Idaho",8/6/2020,11,2.15
"Bingham, Idaho",8/7/2020,4,2.44
"Bingham, Idaho",8/8/2020,0,2.3
"Bingham, Idaho",8/9/2020,0,2.07
"Bingham, Idaho",8/10/2020,12,1.83
"Bingham, Idaho",8/11/2020,22,1.97
"Bingham, Idaho",8/12/2020,15,1.92
"Bingham, Idaho",8/13/2020,16,1.98
"Bingham, Idaho",8/14/2020,16,2.62
"Bingham, Idaho",8/15/2020,0,2.25
"Bingham, Idaho",8/16/2020,0,2.09
"Bingham, Idaho",8/17/2020,6,1.81
"Bingham, Idaho",8/18/2020,18,1.56
"Bingham, Idaho",8/19/2020,11,1.63
"Bingham, Idaho",8/20/2020,9,1.95
"Bingham, Idaho",8/21/2020,7,2.37
"Bingham, Idaho",8/22/2020,0,2.24
"Bingham, Idaho",8/23/2020,0,1.15
"Bingham, Idaho",8/24/2020,7,1.51
"Bingham, Idaho",8/25/2020,7,1.52
"Bingham, Idaho",8/26/2020,15,1.68
"Bingham, Idaho",8/27/2020,20,1.95
"Bingham, Idaho",8/28/2020,11,2.43
"Bingham, Idaho",8/29/2020,0,2.07
"Bingham, Idaho",8/30/2020,0,0.95
"Bingham, Idaho",8/31/2020,1,1.18
"Bingham, Idaho",9/1/2020,34,1.23
"Bingham, Idaho",9/2/2020,79,1.44
"Bingham, Idaho",9/3/2020,32,2.06
"Bingham, Idaho",9/4/2020,11,6.52
"Bingham, Idaho",9/5/2020,14,2.51
"Bingham, Idaho",9/6/2020,0,1.45
"Bingham, Idaho",9/7/2020,0,4.19
"Bingham, Idaho",9/8/2020,35,1.94
"Bingham, Idaho",9/9/2020,,1.83
"Bingham, Idaho",9/10/2020,,2.47
"Bingham, Idaho",9/11/2020,,3.97
"Bingham, Idaho",9/12/2020,,2.6
"Bingham, Idaho",9/13/2020,,1.2
"Blount, Alabama",3/7/2020,,0.63
